K,Fine(K)
8043,54047806272206401
8044,54169312155579058
8045,54169497003147580
8046,54295056563979639
8047,54295058346766611
8048,54417090714101937
8049,54421569246419723
8050,54543326099461406
8051,54543326147134310
8052,54670400245707625
8053,54670400245707625
8054,54792452789976927
8055,54797153817203860
8056,54920198522830314
8057,54920224289721624
8058,55047353205731363
8059,55047353205731363
8060,55171101803768953
8061,55175632764347035
8062,55298697082937836
8063,55298700523397012
8064,55427412461583002
8065,55427600644899762
8066,55551189139673711
8067,55555747526947471
8068,55680324664109254
8069,55680324664109254
8070,55809238130751288
8071,55809264221330133
8072,55934380388998540
8073,55938976429745172
8074,56063591492903611
8075,56063782870386662
8076,56194055195084402
8077,56194055281901058
8078,56319218309175742
8079,56323829977487331
8080,56450177482143909
8081,56450177482143909
8082,56580519549595755
8083,56580519606142515
8084,56707192072070009
8085,56712054513633153
8086,56838227077242881
8087,56838227077242881
8088,56970138787894007
8089,56970138787894007
8090,57097042963973341
8091,57101718602023099
8092,57229466272139478
8093,57229466272139478
8094,57361425819249774
8095,57361619145075946
8096,57489893093030147
8097,57494586333568310
8098,57622338892775608
8099,57622367508154909
8100,57756125864287234
8101,57756125864287234
8102,57884416362525128
8103,57889138169331422
8104,58018465633660473
8105,58018660783313617
8106,58152297278876528
8107,58152300892992182
8108,58282160896749492
8109,58286919606167813
8110,58416468262764554
8111,58416468262764554
8112,58551696371773554
8113,58551723965235183
8114,58681620227285718
8115,58686594661074761
8116,58817525013545070
8117,58817525013545070
8118,58952809560695192
8119,58952809844644624
8120,59084535536391894
8121,59089340506952225
8122,59220307238061141
8123,59220307238061141
8124,59357203151003977
8125,59357403985359894
8126,59488919472158634
8127,59493789673447567
8128,59626365737684521
8129,59626369360750921
8130,59763533616494073
8131,59763533689276643
8132,59896655532882759
8133,59901516367164780
8134,60034141858448929
8135,60034342318530001
8136,60172962756142756
8137,60172962806597090
8138,60306121690714321
8139,60311011687752212
8140,60445437804888571
8141,60445465484334019
8142,60584124789981857
8143,60584125513466568
8144,60718916939002370
8145,60724047659484528
8146,60858298480638607
8147,60858298480638607
8148,60998647924219419
8149,60998648095821389
8150,61133669174886074
8151,61138622326302476
8152,61274519884825102
8153,61274520035126182
8154,61414913797694208
8155,61415145976181362
8156,61551600140167043
8157,61556576096823778
8158,61692493756957890
8159,61692493848318098
8160,61834780208640075
8161,61834780208640075
8162,61971306036575254
8163,61976320459868233
8164,62113896444916876
8165,62114102730569171
8166,62256224917200014
8167,62256224917200014
8168,62394386044102411
8169,62399448369524478
8170,62537271092619833
8171,62537271092619833
8172,62681102007042199
8173,62681105755116935
8174,62819289858147167
8175,62824562672428239
8176,62963886343215167
8177,62963889166099141
8178,63107774297199132
8179,63107774297199132
8180,63247851665935248
8181,63252954220238277
8182,63392269558854738
8183,63392298315962313
8184,63537916017018213
8185,63538125618966745
8186,63678026241957085
8187,63683148444248219
8188,63824155000291911
8189,63824155526241228
8190,63970078759315299
8191,63970078759315299
8192,64111688748909723
8193,64116841266804274
8194,64257886835930533
8195,64258102227679253
8196,64405501147263176
8197,64405530182170187
8198,64547160743654714
8199,64552352750574754
8200,64695336354570736
8201,64695336414916960
8202,64842802622606686
8203,64842804631664458
8204,64986183043303834
8205,64991609351682743
8206,65134400599467029
8207,65134400777650092
8208,65283644214658112
8209,65283644214658112
8210,65427250539106815
8211,65432524493128427
8212,65577042332403890
8213,65577042420209916
8214,65726325027980915
8215,65726540516602619
8216,65871674562343991
8217,65876961327914739
8218,66021547024960646
8219,66021547024960646
8220,66172828512975271
8221,66172828512975271
8222,66317984333635609
8223,66323287700528786
8224,66469603345037991
8225,66469850776306563
8226,66620986660558344
8227,66620987201873741
8228,66767902206364620
8229,66773238794768356
8230,66919799623998286
8231,66919799623998286
8232,67072762730661065
8233,67072762730661065
8234,67219713198949477
8235,67225309058511052
8236,67373414981599141
8237,67373414981599141
8238,67526397672504496
8239,67526431756282086
8240,67675392956781381
8241,67680788898286717
8242,67828936530378505
8243,67828936530378505
8244,67983745238656789
8245,67983967167798897
8246,68132757556687038
8247,68138185332868072
8248,68288128064235619
8249,68288128119987159
8250,68443228678512418
8251,68443228795302314
8252,68593781430846111
8253,68599281187909797
8254,68749247595884047
8255,68749472850237511
8256,68906186404999363
8257,68906186716342395
8258,69056778477823753
8259,69062268556015182
8260,69214305258510437
8261,69214309275579661
8262,69371087676193337
8263,69371087676193337
8264,69523504676525196
8265,69529253931603555
8266,69681067909973393
8267,69681098697876335
8268,69839721195688411
8269,69839721195688411
8270,69992393706115619
8271,69997957980596935
8272,70151616234651520
8273,70151616234651520
8274,70310340858326492
8275,70310568165955701
8276,70464842958633528
8277,70470428561115386
8278,70624104042201549
8279,70624104841458863
8280,70784929719966932
8281,70784963138415217
8282,70939279971570793
8283,70944902756199449
8284,71100427777288950
8285,71100656906925408
8286,71261288296113407
8287,71261288296113407
8288,71417502587842464
8289,71423163550945489
8290,71578964342998342
8291,71578964342998342
8292,71741493569314596
8293,71741493569314596
8294,71897706410878596
8295,71903653465911362
8296,72061098125131887
8297,72061098125131887
8298,72223708936433938
8299,72223709029297100
8300,72382027798907011
8301,72387743642616598
8302,72545245333058195
8303,72545246225711343
8304,72709775542128060
8305,72710012924052618
8306,72868135040293515
8307,72873896494319772
8308,73033253366400221
8309,73033285248258413
8310,73198110644698919
8311,73198110644698919
8312,73358139159689171
8313,73363921104474918
8314,73523319585863711
8315,73523554834427441
8316,73690127404695828
8317,73690127404695828
8318,73850180342542222
8319,73855995622846013
8320,74017561211221913
8321,74017561283742273
8322,74184158115469641
8323,74184190679205777
8324,74346160549574674
8325,74352258250186600
8326,74513602313849554
8327,74513606542471538
8328,74682172386595853
8329,74682172386595853
8330,74844464174475009
8331,74850345519327088
8332,75013620787045997
8333,75013623001413581
8334,75182257430773826
8335,75182496810116498
8336,75346457955989460
8337,75352406472959711
8338,75515727502625514
8339,75515727672078250
8340,75686579396476072
8341,75686579982090221
8342,75850566956565900
8343,75856527451680314
8344,76021842120691508
8345,76022083680460334
8346,76192765373476036
8347,76192766211639437
8348,76358710239338846
8349,76364697768742841
8350,76530251695570172
8351,76530284717385182
8352,76702991188327049
8353,76702991188327049
8354,76868979816054357
8355,76875242500931716
8356,77042520770480310
8357,77042520836451530
8358,77215305785846727
8359,77215308043937655
8360,77383544526229997
8361,77389607309052067
8362,77556929951309304
8363,77556929951309304
8364,77731706934952897
8365,77731986262239074
8366,77899991850582727
8367,77906077926640251
8368,78075406002532995
8369,78075406002532995
8370,78250524398173717
8371,78250528769696365
8372,78420575068626987
8373,78426696466485591
8374,78596050659575284
8375,78596298995982776
8376,78773208537817124
8377,78773208537817124
8378,78943259936079022
8379,78949462391181107
8380,79121088309880143
8381,79121089369294942
8382,79298064160581215
8383,79298064217227143
8384,79470152030371383
8385,79476596629393778
8386,79648046420425215
8387,79648046420425215
8388,79827096129573399
8389,79827096129573399
8390,79999467239083929
8391,80005694154692813
8392,80179159490127939
8393,80179198180430046
8394,80358314052540216
8395,80358566748168776
8396,80532725204231294
8397,80538998523311537
8398,80712492823541925
8399,80712492951259445
8400,80894012713701452
8401,80894012890336484
8402,81068218222430139
8403,81074515578467762
8404,81250072945838933
8405,81250327657240771
8406,81431619437440008
8407,81431654041782807
8408,81607937329122915
8409,81614270909999413
8410,81790130070441425
8411,81790132415834873
8412,81973526472290035
8413,81973526557778735
8414,82149874247569924
8415,82156519113727288
8416,82334212135729392
8417,82334212752742511
8418,82517686775840661
8419,82517686775840661
8420,82696353007730725
8421,82702793504390230
8422,82880512923739655
8423,82880512923739655
8424,83066151635705336
8425,83066410955636397
8426,83244863619704059
8427,83251306071104101
8428,83431167660890654
8429,83431167660890654
8430,83617119906044195
8431,83617119906044195
8432,83797695734317729
8433,83804185861285805
8434,83984057105341926
8435,83984353962065103
8436,84172200130027649
8437,84172207188027365
8438,84352807267838468
8439,84359322453637145
8440,84541603455539323
8441,84541603808700599
8442,84729580931779364
8443,84729580931779364
8444,84912318018768152
8445,84919135235206084
8446,85101174365886889
8447,85101174365886889
8448,85291302525374779
8449,85291339304531741
8450,85474397920840124
8451,85480999445532480
8452,85665191472546857
8453,85665191531756956
8454,85855377189618291
8455,85855643731531828
8456,86040636590909173
8457,86047262567011387
8458,86231500095508479
8459,86231504772890631
8460,86424186051694135
8461,86424186051694135
8462,86609170706403565
8463,86615874799764186
8464,86802302247182655
8465,86802570492153915
8466,86995046928879396
8467,86995046928879396
8468,87182213013678383
8469,87188926643126540
8470,87375699647898859
8471,87375699750362703
8472,87570420478727631
8473,87570420612736167
8474,87757636420161706
8475,87764647908989469
8476,87953303014143570
8477,87953339739756637
8478,88148135846730215
8479,88148135917134143
8480,88337849310102337
8481,88344632127540698
8482,88533333206375092
8483,88533334129752757
8484,88730412684914886
8485,88730685566691928
8486,88920147969738356
8487,88926976715441240
8488,89117911660571500
8489,89117914146343120
8490,89315320611801871
8491,89315357689765432
8492,89507055845931312
8493,89513910421491861
8494,89704874694783319
8495,89705149976869607
8496,89904580401932908
8497,89904580616335363
8498,90096360594742149
8499,90103254059483680
8500,90296750413327669
8501,90296750413327669
8502,90496235744846653
8503,90496240578410365
8504,90690249157570495
8505,90697510812321449
8506,90890770117304032
8507,90890770208359907
8508,91092556122004710
8509,91092556188849832
8510,91286880270287162
8511,91293850852793684
8512,91489436250503771
8513,91489436250503771
8514,91691328232040434
8515,91691610861069128
8516,91887927277153190
8517,91894938557941152
8518,92090510201662634
8519,92090548126291517
8520,92295053036533935
8521,92295053036533935
8522,92491420427994574
8523,92498482654868513
8524,92696350479042460
8525,92696638527885970
8526,92900961067567923
8527,92900961067567923
8528,93099646962763371
8529,93106735504075896
8530,93304943640774748
8531,93304944308258998
8532,93511594888266244
8533,93511633711766381
8534,93710347892001327
8535,93717763600511995
8536,93918019290257120
8537,93918019290257120
8538,94124742237863685
8539,94124742237863685
8540,94326116976743596
8541,94333301293542463
8542,94533582252594677
8543,94533582252594677
8544,94742701145568866
8545,94742988531624924
8546,94944080169148181
8547,94951333651789854
8548,95153958300467815
8549,95153958361961751
8550,95363455515247338
8551,95363456482300324
8552,95566914549461026
8553,95574164447020976
8554,95776884413103768
8555,95777174632364764
8556,95988765056447809
8557,95988765164274101
8558,96192258424645856
8559,96199561915923936
8560,96404921231374528
8561,96404960470658674
8562,96616641533034350
8563,96616641533034350
8564,96822508170488147
8565,96830132362708348
8566,97035221620064909
8567,97035224250822149
8568,97249405277903469
8569,97249411158939205
8570,97455630943515489
8571,97463003561841202
8572,97670489781511440
8573,97670489781511440
8574,97884683379168779
8575,97885018535270547
8576,98093354995399184
8577,98100781182828201
8578,98308317494451552
8579,98308317881629200
8580,98525283581456454
8581,98525283581456454
8582,98733693142150222
8583,98741147609401502
8584,98951120421724221
8585,98951418990057487
8586,99168175713071052
8587,99168175911718364
8588,99378972428911072
8589,99386509711504373
8590,99596818365774642
8591,99596823601887667
8592,99816064252962679
8593,99816066937901371
8594,100026916755912203
8595,100034769921593757
8596,100247262132936217
8597,100247262132936217
8598,100466572119900603
8599,100466572119900603
8600,100680200233843966
8601,100687780113423023
8602,100900290941364474
8603,100900331547294174
8604,101122165786818203
8605,101122468377685825
8606,101335821699878060
8607,101343445499139864
8608,101558435835735849
8609,101558435835735849
8610,101780705343581367
8611,101780705408374028
8612,101996538416478425
8613,102004222840917947
8614,102219244759172785
8615,102219549986635137
8616,102444013889323032
8617,102444054968830104
8618,102659940787607886
8619,102667652170156842
8620,102885487535495139
8621,102885487681681467
8622,103110038512673423
8623,103110038512673423
8624,103328497337203090
8625,103336558368950344
8626,103554134334071540
8627,103554134334071540
8628,103781233012946022
8629,103781233012946022
8630,103999990678157340
8631,104007840394717636
8632,104227959632304018
8633,104227959696188790
8634,104455155057154343
8635,104455470895934907
8636,104676447046336835
8637,104684283449249995
8638,104904473524667935
8639,104904473611059235
8640,105134611904438244
8641,105134611904438244
8642,105355644328826763
8643,105363525784783466
8644,105586227265128509
8645,105586586238354895
8646,105816465463345258
8647,105816465463345258
8648,106040072002774174
8649,106048010376158746
8650,106271088490283412
8651,106271088613078684
8652,106503626529042582
8653,106503627567716671
8654,106727268136821742
8655,106735553468805531
8656,106960904811577646
8657,106960910240840382
8658,107193517044020909
8659,107193559547065307
8660,107420114041351872
8661,107428126916020196
8662,107653511157590740
8663,107653511157590740
8664,107888761632875904
8665,107889080115557060
8666,108115410033966186
8667,108123481514643525
8668,108351478174912631
8669,108351478174912631
8670,108587134185646771
8671,108587137675227553
8672,108816055958554683
8673,108824200739505777
8674,109052248207284670
8675,109052569804434191
8676,109290583707288322
8677,109290583707288322
8678,109519533353435937
8679,109527686122923282
8680,109758760191372683
8681,109758760191372683
8682,109996859058790720
8683,109996859800029550
8684,110228457903393565
8685,110236989142057760
8686,110467719760086401
8687,110467764352411379
8688,110708580734236324
8689,110708580734236324
8690,110940572266874838
8691,110948808824157801
8692,111182204121470908
8693,111182204121470908
8694,111423159082992295
8695,111423486013221519
8696,111657824805388713
8697,111666110494351825
8698,111899561151773737
8699,111899561151773737
8700,112143523168906789
8701,112143572800532868
8702,112377948253169328
8703,112386291095142761
8704,112622451768936115
8705,112622781338682261
8706,112866505918291325
8707,112866505918291325
8708,113103625606689504
8709,113111999075866211
8710,113348533294914772
8711,113348533509023652
8712,113595055845542108
8713,113595055845542108
8714,113832189327867846
8715,113840989334011915
8716,114079901258058883
8717,114079901681464879
8718,114326478146908427
8719,114326478146908427
8720,114566698347954519
8721,114575181976424215
8722,114814199979577091
8723,114814208709635319
8724,115063576348495762
8725,115063911834772163
8726,115303824073621732
8727,115312337114586805
8728,115554070454677856
8729,115554115762367866
8730,115803947539088658
8731,115803947539088658
8732,116046618465663154
8733,116055179334611004
8734,116296954588711380
8735,116297292603641538
8736,116549648731795702
8737,116549648731795702
8738,116792379587956449
8739,116801002057349100
8740,117045899023897101
8741,117045899023897101
8742,117298284356712116
8743,117298329823504115
8744,117543862077176323
8745,117552864804083134
8746,117797470781030353
8747,117797470781030353
8748,118052717671191708
8749,118052720676553860
8750,118298687813038233
8751,118307390849887689
8752,118554821851895347
8753,118554821851895347
8754,118810158562188887
8755,118810503449021674
8756,119058894119543038
8757,119067705800273022
8758,119315169621945501
8759,119315170401074236
8760,119573757059707633
8761,119573757059707633
8762,119822206710995772
8763,119831005231485280
8764,120081355001483428
8765,120081701710657986
8766,120340029436890053
8767,120340035325612333
8768,120591342958163602
8769,120600190027834555
8770,120850908153658887
8771,120850954735751021
8772,121112176818355255
8773,121112177040675407
8774,121363521370892094
8775,121372787151281630
8776,121626030293181706
8777,121626030369732856
8778,121887414445009649
8779,121887414445009649
8780,122141994003297577
8781,122150937233112810
8782,122404217978413920
8783,122404217978413920
8784,122668518089169869
8785,122668917792560177
8786,122923200118999564
8787,122932193894288528
8788,123188373294911095
8789,123188380529718409
8790,123453109349674628
8791,123453109432939748
8792,123710363254609939
8793,123719420749663090
8794,123975659465402433
8795,123976015003464877
8796,124243349666014608
8797,124243350465631646
8798,124500590865461230
8799,124509730201831224
8800,124769286104856286
8801,124769289222032398
8802,125036750888837495
8803,125036750888837495
8804,125296929192093057
8805,125306430976433665
8806,125565700312268570
8807,125565700312268570
8808,125836160127968428
8809,125836160576433432
8810,126096770429728012
8811,126105983943526276
8812,126368160586130460
8813,126368208637062075
8814,126638758389293064
8815,126639120133656958
8816,126902346369801007
8817,126911587093152724
8818,127173824693187725
8819,127173824693187725
8820,127447845186684772
8821,127447845186684772
8822,127711115896194853
8823,127720409854850278
8824,127985653912705878
8825,127986018945372674
8826,128259707455686580
8827,128259759319726843
8828,128526019222569331
8829,128535377992448897
8830,128801033704321807
8831,128801033704321807
8832,129077806276321269
8833,129077812532964919
8834,129344189404325316
8835,129353953157098979
8836,129622254334526294
8837,129622254334526294
8838,129899126138944641
8839,129899126138944641
8840,130168881429413594
8841,130178376343248458
8842,130446742465803914
8843,130446742631993922
8844,130726700770170663
8845,130727071835936239
8846,130996482122901686
8847,131005994618170599
8848,131277479975365936
8849,131277479975365936
8850,131557929289806082
8851,131557929386254222
8852,131830402197365332
8853,131839952883791828
8854,132111425665437387
8855,132111856336020043
8856,132395083545856614
8857,132395084740598882
8858,132667621841161618
8859,132677222405693373
8860,132952161821912738
8861,132952161821912738
8862,133235512718429855
8863,133235512718429855
8864,133511162052531965
8865,133521209191963615
8866,133795839990085558
8867,133795839990085558
8868,134082298011765427
8869,134082348372067986
8870,134358423398705120
8871,134368127618406534
8872,134645880459477820
8873,134645881299443745
8874,134932474687990096
8875,134932855260672538
8876,135211720335924719
8877,135221484444584261
8878,135499275589033643
8879,135499278882810419
8880,135789458148219725
8881,135789458220385221
8882,136068339308682854
8883,136078218338476731
8884,136359157962881992
8885,136359541355005254
8886,136649415886012324
8887,136649415886012324
8888,136931476372903354
8889,136941339124959639
8890,137222792174018977
8891,137222793396920490
8892,137515917946360116
8893,137515917946360116
8894,137798013854034104
8895,137808319736232875
8896,138092524359630586
8897,138092576097940416
8898,138385793780185150
8899,138385800267565782
8900,138671484613901612
8901,138681472625137435
8902,138965716679405593
8903,138965716955631867
8904,139262269021904969
8905,139262662214777339
8906,139548016769852727
8907,139558041032303675
8908,139845498390618836
8909,139845498479559620
8910,140142514888235827
8911,140142567782667595
8912,140431165421010346
8913,140441244837570819
8914,140728769877100340
8915,140729162925658134
8916,141029043615487322
8917,141029043790045842
8918,141317738228109470
8919,141327888919089321
8920,141619082524862033
8921,141619089120425625
8922,141919092605888338
8923,141919092605888338
8924,142210987423948652
8925,142221628275652853
8926,142512457310321770
8927,142512457386080468
8928,142815824213820808
8929,142815824213820808
8930,143108196651541719
8931,143118444308103756
8932,143412618518642448
8933,143412618518642448
8934,143716059671090402
8935,143716459222754582
8936,144011731189631296
8937,144022047199812950
8938,144316225712519123
8939,144316278802217063
8940,144623495533177458
8941,144623495533177458
8942,144918812456460562
8943,144929173287199961
8944,145226690117955428
8945,145227093098033360
8946,145534093691360633
8947,145534094181467133
8948,145832733067659803
8949,145843144499176082
8950,146141112118468795
8951,146141112118468795
8952,146451453320271765
8953,146451507003677667
8954,146750225555565800
8955,146761117652857284
8956,147062018580749399
8957,147062022165313747
8958,147372457500448079
8959,147372459028402203
8960,147675023384111318
8961,147685545605981851
8962,147986518826373881
8963,147986518826373881
8964,148300406488543813
8965,148300823025526965
8966,148602953956410813
8967,148613589036743739
8968,148917962475280436
8969,148917962475280436
8970,149232382888298480
8971,149232382888298480
8972,149537908268810524
8973,149548562142368111
8974,149853034700418408
8975,149853448213233366
8976,150170938394442995
8977,150170938512310690
8978,150476535265497056
8979,150487228522899962
8980,150795487419144840
8981,150795542276709762
8982,151113138024004911
8983,151113141571954959
8984,151422186176804786
8985,151433355770694353
8986,151741260840121266
8987,151741268804504327
8988,152062404614754935
8989,152062404690664139
8990,152371922008045030
8991,152382749500716493
8992,152694129230095628
8993,152694131045599249
8994,153015338278523418
8995,153015813815189994
8996,153328369866184127
8997,153339235725788292
8998,153650662390519313
8999,153650662390519313
9000,153975880777241945
9001,153975880777241945
9002,154288566569757146
9003,154299492442777846
9004,154614402223560787
9005,154614825706421045
9006,154939689357700775
9007,154939689357700775
9008,155255834534559389
9009,155266904228488297
9010,155582323357575102
9011,155582323357575102
9012,155910762971038958
9013,155910762971038958
9014,156226952820860739
9015,156238423701182167
9016,156557008680820398
9017,156557008763699529
9018,156885596001271348
9019,156885596297119039
9020,157205769043435284
9021,157216871465725188
9022,157535446278487890
9023,157535502970756524
9024,157867704151444215
9025,157868136006221012
9026,158187936560467768
9027,158199117827897270
9028,158521247747874628
9029,158521247747874628
9030,158854053643365365
9031,158854060784172253
9032,159177453379810133
9033,159188673547568191
9034,159510879069190095
9035,159511316858921303
9036,159847285193567400
9037,159847342521084636
9038,160170778808735019
9039,160182061033738898
9040,160508330508962373
9041,160508330508962373
9042,160844420575686736
9043,160844420575686736
9044,161171530009324163
9045,161183329762229452
9046,161509196175133601
9047,161509196254103145
9048,161848988212793705
9049,161848988212793705
9050,162176561175424164
9051,162188021220210962
9052,162517523084569623
9053,162517530340412895
9054,162857440571513702
9055,162857881694115566
9056,163188670151427129
9057,163200133129004259
9058,163529769440573895
9059,163529769440573895
9060,163873839445092400
9061,163873844718050015
9062,164204680836674872
9063,164216225059906938
9064,164549500828906281
9065,164550004770074411
9066,164893754139699076
9067,164893754139699076
9068,165228269567704058
9069,165239853955151969
9070,165573623476576416
9071,165573623601232631
9072,165921240494669563
9073,165921240639596541
9074,166255840762519306
9075,166267947258743571
9076,166604969177093747
9077,166604969484290845
9078,166952605752642859
9079,166952664987031213
9080,167291461510340103
9081,167303189696466829
9082,167640291196291194
9083,167640291463802514
9084,167991727990607327
9085,167992180729114874
9086,168330633146942923
9087,168342408035077266
9088,168683274823220660
9089,168683274920363300
9090,169035336127253116
9091,169035336127253116
9092,169377478340188600
9093,169389373464776191
9094,169730286352549419
9095,169730743715749041
9096,170086175430786829
9097,170086182915723277
9098,170428402342195469
9099,170440319410375008
9100,170785553853570784
9101,170785554828702351
9102,171141096823307741
9103,171141096823307741
9104,171487135952216485
9105,171499556966081359
9106,171844333381400584
9107,171844393894447048
9108,172203840933371747
9109,172203840933371747
9110,172550399090835719
9111,172562423701372917
9112,172911046173963955
9113,172911050057754223
9114,173270672619523529
9115,173271135915450125
9116,173621056930662547
9117,173633164036651355
9118,173981830482625784
9119,173981838091980720
9120,174345817152950595
9121,174345878333592930
9122,174695881923690711
9123,174708033346403790
9124,175060563419719565
9125,175061031197495123
9126,175424661779002137
9127,175424661779002137
9128,175778622057436839
9129,175790840230874432
9130,176143939041169805
9131,176143939592570681
9132,176511502315883266
9133,176511502315883266
9134,176865449191977903
9135,176878286806245521
9136,177234820009105643
9137,177234820009105643
9138,177602524663130697
9139,177602529818378295
9140,177960874019172467
9141,177973227185807206
9142,178329873543475865
9143,178329873705474753
9144,178701619012671581
9145,178702094180832139
9146,179060038498999426
9147,179072450657640832
9148,179432971276325974
9149,179433033772677748
9150,179805358236573093
9151,179805358236573093
9152,180167290786641677
9153,180179788491053284
9154,180540393233660723
9155,180540871974190877
9156,180916811192064100
9157,180916811192064100
9158,181278778820427976
9159,181291321678808748
9160,181656419891480861
9161,181656419891480861
9162,182032460476513652
9163,182032533199326649
9164,182398494524100805
9165,182411593412852502
9166,182776247971338968
9167,182776248053744816
9168,183156365754399016
9169,183156365869248576
9170,183522972958034047
9171,183535669723659939
9172,183904347589519685
9173,183904347589519685
9174,184284588580990929
9175,184285075534737288
9176,184655175272947619
9177,184667983616983602
9178,185036746713567149
9179,185036746807900659
9180,185421624947685551
9181,185421624947685551
9182,185791777140524360
9183,185804588276867208
9184,186177501316011266
9185,186177999973004032
9186,186562498937533814
9187,186562498937533814
9188,186936723749854696
9189,186949622073560193
9190,187323019515231098
9191,187323088250934710
9192,187711772224734497
9193,187711772553376146
9194,188086084319786749
9195,188099525995858915
9196,188476531954722076
9197,188476533455272804
9198,188865420843811241
9199,188865420843811241
9200,189244381694538947
9201,189257395967946814
9202,189634479583324685
9203,189634479583324685
9204,190027485896399810
9205,190028049857410463
9206,190406550867171242
9207,190419663529794042
9208,190800910131425403
9209,190800910131425403
9210,191194577359008738
9211,191194577462772986
9212,191577305534207091
9213,191590456149492177
9214,191971757521904945
9215,191972261238495024
9216,192369706048647922
9217,192369710224225174
9218,192752464169636985
9219,192765752105690293
9220,193151754785634267
9221,193151754785634267
9222,193549294061529953
9223,193549294644792061
9224,193936261714761404
9225,193950082411790104
9226,194335723299985218
9227,194335723299985218
9228,194737549294674328
9229,194737557515943808
9230,195125102962009274
9231,195138463782228054
9232,195528289101092289
9233,195528355752497265
9234,195930361191516154
9235,195930871852133862
9236,196322132976711419
9237,196335563089980130
9238,196725437064888652
9239,196725437064888652
9240,197132380084208510
9241,197132380084208510
9242,197523732641781483
9243,197537259471783542
9244,197931406077436317
9245,197931921171803487
9246,198338376882513961
9247,198338444285868154
9248,198734103893866966
9249,198747674028595977
9250,199142437901512464
9251,199142446601079355
9252,199553300175604259
9253,199553301252864117
9254,199949083943257263
9255,199963248254239606
9256,200361823589999805
9257,200361823589999805
9258,200772808499920141
9259,200772808637463971
9260,201173380902978477
9261,201187185878941471
9262,201585819974897880
9263,201585820082160552
9264,202001251071671471
9265,202001775915804749
9266,202401905237263861
9267,202415690163647003
9268,202818741767097473
9269,202818746989595893
9270,203234861017565807
9271,203234861111753797
9272,203639386516821445
9273,203653253444366291
9274,204056325036882334
9275,204056922210582126
9276,204476934465423298
9277,204476934465423298
9278,204881511056311342
9279,204895463590838581
9280,205303502990762765
9281,205303502990762765
9282,205723758401297632
9283,205723758401297632
9284,206132760865698194
9285,206147296801101508
9286,206554845751874205
9287,206554845966419997
9288,206979574244519644
9289,206979643828034470
9290,207389274941153776
9291,207403353231749124
9292,207815349195531218
9293,207815349195531218
9294,208240177813258801
9295,208240726958664475
9296,208654367782716866
9297,208668539605217506
9298,209080624386021331
9299,209080625989089131
9300,209510563822952764
9301,209510563917866089
9302,209924188315579258
9303,209938482472267351
9304,210355080983254850
9305,210355621370258734
9306,210785199676105908
9307,210785199853262468
9308,211203329345663357
9309,211217627852291257
9310,211634911609543207
9311,211634911609543207
9312,212069081652049885
9313,212069081752721809
9314,212487302885959959
9315,212502246411219104
9316,212923436115926859
9317,212923516022320477
9318,213357809437803177
9319,213357809437803177
9320,213781161068776498
9321,213795611818435815
9322,214216894231845374
9323,214216894231845374
9324,214655933017281006
9325,214656482544900264
9326,215079331893282864
9327,215093855051898988
9328,215519750095564753
9329,215519751225263250
9330,215959421283484767
9331,215959493606663526
9332,216386937739132365
9333,216401560478818387
9334,216827506711109368
9335,216828060184536962
9336,217271878825997001
9337,217271878825997001
9338,217699492674426380
9339,217714175061092543
9340,218145310150931717
9341,218145310150931717
9342,218589284370889134
9343,218589284370889134
9344,219021488989650088
9345,219036873524457953
9346,219467534423786298
9347,219467538982458066
9348,219916223981689309
9349,219916223981689309
9350,220349069727332878
9351,220363920182013027
9352,220799354190736701
9353,220799354335478891
9354,221248209816712094
9355,221248772096309072
9356,221685717421637356
9357,221700619991198214
9358,222136032385874419
9359,222136105888456916
9360,222590382706051292
9361,222590392588766156
9362,223027438433324553
9363,223042420562708735
9364,223482552873816558
9365,223483119803881118
9366,223936991364047118
9367,223936994560350786
9368,224378793610618278
9369,224393876346408717
9370,224834686905016041
9371,224834686905016041
9372,225293325443112350
9373,225293404332222468
9374,225735264814601515
9375,225750975532752326
9376,226195994422213769
9377,226195994422213769
9378,226654816847241102
9379,226654816939576094
9380,227102121718814969
9381,227117337758107914
9382,227562415754449205
9383,227562424924084061
9384,228026131325733949
9385,228026707250344825
9386,228473452104363280
9387,228488846321239790
9388,228938733118959402
9389,228938733304842210
9390,229403165216839717
9391,229403165216839717
9392,229854757559188254
9393,229870130295824597
9394,230320205992603463
9395,230320786569152625
9396,230789578893999710
9397,230789578893999710
9398,231241229009143068
9399,231256687694111701
9400,231712156939886344
9401,231712234457684600
9402,232181176046962861
9403,232181176046962861
9404,232637701053446496
9405,232653856757885312
9406,233108786924228545
9407,233108787577911081
9408,233582813528562415
9409,233582813621241544
9410,234040041156327259
9411,234055653647250171
9412,234515499401472675
9413,234515499401472675
9414,234989605717357135
9415,234990272276100191
9416,235451856209101065
9417,235467550500216774
9418,235927490397475359
9419,235927490397475359
9420,236407204444226433
9421,236407204444226433
9422,236868922052439598
9423,236884722146940145
9424,237349647678990639
9425,237350248163609947
9426,237829533467232336
9427,237829542918037592
9428,238296149079444108
9429,238312082186990412
9430,238777675206970230
9431,238777675206970230
9432,239262088793179539
9433,239262088793179539
9434,239728800063316978
9435,239745342795707970
9436,240215410484897986
9437,240215410484897986
9438,240699950410478550
9439,240699950410478550
9440,241172325905664583
9441,241188370607940002
